file,speaker,label
8595.wav,Donald Trump,United States
8596.wav,Barack Obama,United States
8597.wav,Barack Obama,United States
8598.wav,Donald Trump,United States
8599.wav,Ronald Reagan,United States
8600.wav,Ayn Rand,United States
8601.wav,FDR,United States
8602.wav,Queen Elizabeth II,United Kingdom
8603.wav,Barack Obama,United States
8604.wav,Donald Trump,United States
8605.wav,Ayn Rand,United States
8606.wav,Alexandria Ocasio-Cortez,United States
8607.wav,Donald Trump,United States
8608.wav,Ayn Rand,United States
8609.wav,Bernie Sanders,United States
8610.wav,Christopher Hitchens,United Kingdom
8611.wav,Lyndon Johnson,United States
8612.wav,Ayn Rand,United States
8613.wav,FDR,United States
8614.wav,Richard Nixon,United States
8615.wav,Donald Trump,United States
8616.wav,Bill Clinton,United States
8617.wav,Alec Guinness,United Kingdom
8618.wav,Boris Johnson,United Kingdom
8619.wav,Ayn Rand,United States
8620.wav,Donald Trump,United States
8621.wav,Donald Trump,United States
8622.wav,Louis Farrakhan,United States
8623.wav,Alec Guinness,United Kingdom
8624.wav,Bill Clinton,United States
8625.wav,Alec Guinness,United Kingdom
8626.wav,Martin Luther King,United States
8627.wav,Ayn Rand,United States
8628.wav,Bill Clinton,United States
8629.wav,Bernie Sanders,United States
8630.wav,Mark Zuckerberg,United States
8631.wav,Barack Obama,United States
8632.wav,Donald Trump,United States
8633.wav,Donald Trump,United States
8634.wav,Barack Obama,United States
8635.wav,Donald Trump,United States
8636.wav,Barack Obama,United States
8637.wav,Bernie Sanders,United States
8638.wav,Barack Obama,United States
8639.wav,Malcolm X,United States
8640.wav,Bill Clinton,United States
8641.wav,Barack Obama,United States
8642.wav,Ayn Rand,United States
8643.wav,Bill Clinton,United States
8644.wav,Donald Trump,United States
8645.wav,Barack Obama,United States
8646.wav,Winston Churchill,United Kingdom
8647.wav,Ronald Reagan,United States
8648.wav,Barack Obama,United States
8649.wav,Queen Elizabeth II,United Kingdom
8650.wav,Alec Guinness,United Kingdom
8651.wav,Norm MacDonald,Canada
8652.wav,Barack Obama,United States
8653.wav,Robert Kardashian,United States
8654.wav,Donald Trump,United States
8655.wav,Barack Obama,United States
8656.wav,George W. Bush,United States
8657.wav,Bernie Sanders,United States
8658.wav,Bernie Sanders,United States
8659.wav,Alec Guinness,United Kingdom
8660.wav,Bill Clinton,United States
8661.wav,Richard Nixon,United States
8662.wav,Alexandria Ocasio-Cortez,United States
8663.wav,Ayn Rand,United States
8664.wav,Ronald Reagan,United States
8665.wav,Bill Clinton,United States
8666.wav,Dwight Eisenhower,United States
8667.wav,Bernie Sanders,United States
8668.wav,Donald Trump,United States
8669.wav,Donald Trump,United States
8670.wav,Alec Guinness,United Kingdom
8671.wav,Donald Trump,United States
8672.wav,Mark Zuckerberg,United States
8673.wav,Barack Obama,United States
8674.wav,Alec Guinness,United Kingdom
8675.wav,Donald Trump,United States
8676.wav,Bill Clinton,United States
8677.wav,Barack Obama,United States
8678.wav,Bill Clinton,United States
8679.wav,Barack Obama,United States
8680.wav,Ayn Rand,United States
8681.wav,Barack Obama,United States
8682.wav,Bernie Sanders,United States
8683.wav,Alec Guinness,United Kingdom
8684.wav,Ayn Rand,United States
8685.wav,Winston Churchill,United Kingdom
8686.wav,Bill Burr,United States
8687.wav,Alexandria Ocasio-Cortez,United States
8688.wav,Bill Clinton,United States
8689.wav,Donald Trump,United States
8690.wav,Nelson Mandela,South Africa
8691.wav,Alec Guinness,United Kingdom
8692.wav,Donald Trump,United States
8693.wav,Barack Obama,United States
8694.wav,Ayn Rand,United States
8695.wav,Barack Obama,United States
8696.wav,Ayn Rand,United States
8697.wav,Nick Offerman,United States
8698.wav,Barack Obama,United States
8699.wav,Winston Churchill,United Kingdom
8700.wav,Donald Trump,United States
8701.wav,Alec Guinness,United Kingdom
8702.wav,Arnold Schwarzenegger,United States (Austrian-born)
8703.wav,Louis Farrakhan,United States
8704.wav,Donald Trump,United States
8705.wav,Christopher Hitchens,United Kingdom
8706.wav,Donald Trump,United States
8707.wav,Barack Obama,United States
8708.wav,Bernie Sanders,United States
8709.wav,Boris Johnson,United Kingdom
8710.wav,Barack Obama,United States
8711.wav,Arnold Schwarzenegger,United States (Austrian-born)
8712.wav,Bill Clinton,United States
8713.wav,Martin Luther King,United States
8714.wav,Ronald Reagan,United States
8715.wav,Alec Guinness,United Kingdom
8716.wav,George Carlin,United States
8717.wav,Donald Trump,United States
8718.wav,Alec Guinness,United Kingdom
8719.wav,Frank Sinatra,United States
8720.wav,Barack Obama,United States
8721.wav,Boris Johnson,United Kingdom
8722.wav,Martin Luther King,United States
8723.wav,Barack Obama,United States
8724.wav,Christopher Hitchens,United Kingdom
8725.wav,Barack Obama,United States
8726.wav,Alexandria Ocasio-Cortez,United States
8727.wav,Nelson Mandela,South Africa
8728.wav,Ronald Reagan,United States
8729.wav,Donald Trump,United States
8730.wav,Donald Trump,United States
8731.wav,Barack Obama,United States
8732.wav,Donald Trump,United States
8733.wav,Milton Friedman,United States
8734.wav,Dwight Eisenhower,United States
8735.wav,Martin Luther King,United States
8736.wav,Barack Obama,United States
8737.wav,Ayn Rand,United States
8738.wav,Barack Obama,United States
8739.wav,Ayn Rand,United States
8740.wav,Christopher Hitchens,United Kingdom
8741.wav,George Carlin,United States
8742.wav,Bill Clinton,United States
8743.wav,Donald Trump,United States
8744.wav,Donald Trump,United States
8745.wav,Ayn Rand,United States
8746.wav,Ayn Rand,United States
8747.wav,Ayn Rand,United States
8748.wav,Barack Obama,United States
8749.wav,Alec Guinness,United Kingdom
8750.wav,Barack Obama,United States
8751.wav,George W. Bush,United States
8752.wav,Donald Trump,United States
8753.wav,Christopher Hitchens,United Kingdom
8754.wav,Barack Obama,United States
8755.wav,Donald Trump,United States
8756.wav,Milton Friedman,United States
8757.wav,Donald Trump,United States
8758.wav,Mark Zuckerberg,United States
8759.wav,Bernie Sanders,United States
8760.wav,Bernie Sanders,United States
8761.wav,Barack Obama,United States
8762.wav,Bernie Sanders,United States
8763.wav,Donald Trump,United States
8764.wav,Donald Trump,United States
8765.wav,Barack Obama,United States
8766.wav,Louis Farrakhan,United States
8767.wav,FDR,United States
8768.wav,Alec Guinness,United Kingdom
8769.wav,Alec Guinness,United Kingdom
8770.wav,Bill Clinton,United States
8771.wav,Christopher Hitchens,United Kingdom
8772.wav,Richard Nixon,United States
8773.wav,Bernie Sanders,United States
8774.wav,Barack Obama,United States
8775.wav,Donald Trump,United States
8776.wav,Bill Burr,United States
8777.wav,Alec Guinness,United Kingdom
8778.wav,Bill Clinton,United States
8779.wav,Alec Guinness,United Kingdom
8780.wav,Mark Zuckerberg,United States
8781.wav,Louis Farrakhan,United States
8782.wav,Donald Trump,United States
8783.wav,Ronald Reagan,United States
8784.wav,Barack Obama,United States
8785.wav,Alec Guinness,United Kingdom
8786.wav,Bill Clinton,United States
8787.wav,Louis C.K.,United States
8788.wav,Donald Trump,United States
8789.wav,Winston Churchill,United Kingdom
8790.wav,Ronald Reagan,United States
8791.wav,Alec Guinness,United Kingdom
8792.wav,Dwight Eisenhower,United States
8793.wav,Ronald Reagan,United States
8794.wav,Barack Obama,United States
8795.wav,Barack Obama,United States
8796.wav,Richard Nixon,United States
8797.wav,Bernie Sanders,United States
8798.wav,Donald Trump,United States
8799.wav,Barack Obama,United States
8800.wav,Barack Obama,United States
8801.wav,Ayn Rand,United States
8802.wav,Robert Kardashian,United States
8803.wav,Alec Guinness,United Kingdom
8804.wav,Queen Elizabeth II,United Kingdom
8805.wav,JFK,United States
8806.wav,Barack Obama,United States
8807.wav,Winston Churchill,United Kingdom
8808.wav,Alexandria Ocasio-Cortez,United States
8809.wav,Donald Trump,United States
8810.wav,Barack Obama,United States
8811.wav,Barack Obama,United States
8812.wav,Donald Trump,United States
8813.wav,Bill Clinton,United States
8814.wav,Barack Obama,United States
8815.wav,Alec Guinness,United Kingdom
8816.wav,Barack Obama,United States
8817.wav,Barack Obama,United States
8818.wav,Ayn Rand,United States
8819.wav,Christopher Hitchens,United Kingdom
8820.wav,Bernie Sanders,United States
8821.wav,Donald Trump,United States
8822.wav,Martin Luther King,United States
8823.wav,Bernie Sanders,United States
8824.wav,Donald Trump,United States
8825.wav,Lyndon Johnson,United States
8826.wav,Christopher Hitchens,United Kingdom
8827.wav,Louis Farrakhan,United States
8828.wav,Donald Trump,United States
8829.wav,Ayn Rand,United States
8830.wav,Alec Guinness,United Kingdom
8831.wav,Barack Obama,United States
8832.wav,Louis Farrakhan,United States
8833.wav,Donald Trump,United States
8834.wav,Richard Nixon,United States
8835.wav,Bernie Sanders,United States
8836.wav,Bernie Sanders,United States
8837.wav,Donald Trump,United States
8838.wav,Barack Obama,United States
8839.wav,Donald Trump,United States
8840.wav,Bill Burr,United States
8841.wav,Donald Trump,United States
8842.wav,Barack Obama,United States
8843.wav,Ayn Rand,United States
8844.wav,Donald Trump,United States
8845.wav,Martin Luther King,United States
8846.wav,Winston Churchill,United Kingdom
8847.wav,Barack Obama,United States
8848.wav,Bill Clinton,United States
8849.wav,Barack Obama,United States
8850.wav,Barack Obama,United States
8851.wav,Donald Trump,United States
8852.wav,Alec Guinness,United Kingdom
8853.wav,Milton Friedman,United States
8854.wav,Donald Trump,United States
8855.wav,Malcolm X,United States
8856.wav,Donald Trump,United States
8857.wav,Bill Clinton,United States
8858.wav,Winston Churchill,United Kingdom
8859.wav,George Carlin,United States
8860.wav,Milton Friedman,United States
8861.wav,George Carlin,United States
8862.wav,Donald Trump,United States
8863.wav,Ayn Rand,United States
8864.wav,Alec Guinness,United Kingdom
8865.wav,Donald Trump,United States
8866.wav,Ayn Rand,United States
8867.wav,Ayn Rand,United States
8868.wav,Malcolm X,United States
8869.wav,Alexandria Ocasio-Cortez,United States
8870.wav,Donald Trump,United States
8871.wav,Barack Obama,United States
8872.wav,Winston Churchill,United Kingdom
8873.wav,Ayn Rand,United States
8874.wav,Louis Farrakhan,United States
8875.wav,Ayn Rand,United States
8876.wav,Bernie Sanders,United States
8877.wav,Richard Nixon,United States
8878.wav,Martin Luther King,United States
8879.wav,Barack Obama,United States
8880.wav,Christopher Hitchens,United Kingdom
8881.wav,Ayn Rand,United States
8882.wav,George Carlin,United States
8883.wav,Donald Trump,United States
8884.wav,Bill Clinton,United States
8885.wav,Barack Obama,United States
8886.wav,Arnold Schwarzenegger,United States (Austrian-born)
8887.wav,Bernie Sanders,United States
8888.wav,Bill Clinton,United States
8889.wav,Alec Guinness,United Kingdom
8890.wav,Bernie Sanders,United States
8891.wav,Ayn Rand,United States
8892.wav,Donald Trump,United States
8893.wav,Barack Obama,United States
8894.wav,Dwight Eisenhower,United States
8895.wav,Bernie Sanders,United States
8896.wav,Ayn Rand,United States
8897.wav,Scarlett Johansson,United States
8898.wav,Adam Driver,United States
8899.wav,Christopher Hitchens,United Kingdom
8900.wav,Alec Guinness,United Kingdom
8901.wav,Arnold Schwarzenegger,United States (Austrian-born)
8902.wav,Barack Obama,United States
8903.wav,Alec Guinness,United Kingdom
8904.wav,Ayn Rand,United States
8905.wav,Barack Obama,United States
8906.wav,Ronald Reagan,United States
8907.wav,Alec Guinness,United Kingdom
8908.wav,Alec Guinness,United Kingdom
8909.wav,Ronald Reagan,United States
8910.wav,Alec Guinness,United Kingdom
8911.wav,Ayn Rand,United States
8912.wav,Mark Zuckerberg,United States
8913.wav,Alec Guinness,United Kingdom
8914.wav,Bill Clinton,United States
8915.wav,Kanye West,United States
8916.wav,Barack Obama,United States
8917.wav,Ayn Rand,United States
8918.wav,Bill Clinton,United States
8919.wav,Ronald Reagan,United States
8920.wav,Donald Trump,United States
8921.wav,Ayn Rand,United States
8922.wav,Nelson Mandela,South Africa
8923.wav,Boris Johnson,United Kingdom
8924.wav,Bernie Sanders,United States
8925.wav,Bill Clinton,United States
8926.wav,Bernie Sanders,United States
8927.wav,Ronald Reagan,United States
8928.wav,Queen Elizabeth II,United Kingdom
8929.wav,Alec Guinness,United Kingdom
8930.wav,Boris Johnson,United Kingdom
8931.wav,Alec Guinness,United Kingdom
8932.wav,JFK,United States
8933.wav,Barack Obama,United States
8934.wav,Ayn Rand,United States
8935.wav,FDR,United States
8936.wav,Alec Guinness,United Kingdom
8937.wav,Ronald Reagan,United States
8938.wav,Boris Johnson,United Kingdom
8939.wav,Barack Obama,United States
8940.wav,Mark Zuckerberg,United States
8941.wav,Alec Guinness,United Kingdom
8942.wav,Barack Obama,United States
8943.wav,Barack Obama,United States
8944.wav,Alec Guinness,United Kingdom
8945.wav,Alec Guinness,United Kingdom
8946.wav,Mark Zuckerberg,United States
8947.wav,Alec Guinness,United Kingdom
8948.wav,Mark Zuckerberg,United States
8949.wav,Bernie Sanders,United States
8950.wav,Milton Friedman,United States
8951.wav,Bernie Sanders,United States
8952.wav,Nelson Mandela,South Africa
8953.wav,Alec Guinness,United Kingdom
8954.wav,Jeff Goldblum,United States
8955.wav,Ayn Rand,United States
8956.wav,Gilbert Gottfried,United States
8957.wav,Ayn Rand,United States
8958.wav,Barack Obama,United States
8959.wav,Louis Farrakhan,United States
8960.wav,Bill Burr,United States
8961.wav,Alec Guinness,United Kingdom
8962.wav,Alec Guinness,United Kingdom
8963.wav,Donald Trump,United States
8964.wav,JFK,United States
8965.wav,Donald Trump,United States
8966.wav,Barack Obama,United States
8967.wav,Bernie Sanders,United States
8968.wav,Donald Trump,United States
8969.wav,Bernie Sanders,United States
8970.wav,Bill Clinton,United States
8971.wav,Donald Trump,United States
8972.wav,Donald Trump,United States
8973.wav,Christopher Hitchens,United Kingdom
8974.wav,Barack Obama,United States
8975.wav,Calvin Coolidge,United States
8976.wav,Christopher Hitchens,United Kingdom
8977.wav,Alec Guinness,United Kingdom
8978.wav,Ayn Rand,United States
8979.wav,Donald Trump,United States
8980.wav,Dwight Eisenhower,United States
8981.wav,Adam Driver,United States
8982.wav,Alec Guinness,United Kingdom
8983.wav,Bernie Sanders,United States
8984.wav,Ronald Reagan,United States
8985.wav,Milton Friedman,United States
8986.wav,Barack Obama,United States
8987.wav,Boris Johnson,United Kingdom
8988.wav,Ronald Reagan,United States
8989.wav,Martin Luther King,United States
8990.wav,Dwight Eisenhower,United States
8991.wav,Barack Obama,United States
8992.wav,Donald Trump,United States
8993.wav,Malcolm X,United States
8994.wav,Barack Obama,United States
8995.wav,Ayn Rand,United States
8996.wav,Donald Trump,United States
8997.wav,Barack Obama,United States
8998.wav,Ronald Reagan,United States
8999.wav,Alexandria Ocasio-Cortez,United States
9000.wav,Bill Clinton,United States
9001.wav,Ayn Rand,United States
9002.wav,Barack Obama,United States
9003.wav,Barack Obama,United States
9004.wav,Bernie Sanders,United States
9005.wav,Bernie Sanders,United States
9006.wav,Barack Obama,United States
9007.wav,Bernie Sanders,United States
9008.wav,Alec Guinness,United Kingdom
9009.wav,Bill Clinton,United States
9010.wav,Ayn Rand,United States
9011.wav,Donald Trump,United States
9012.wav,Donald Trump,United States
9013.wav,Bill Clinton,United States
9014.wav,Barack Obama,United States
9015.wav,Martin Luther King,United States
9016.wav,John Cleese,United Kingdom
9017.wav,Alec Guinness,United Kingdom
9018.wav,Alec Guinness,United Kingdom
9019.wav,Alec Guinness,United Kingdom
9020.wav,Donald Trump,United States
9021.wav,Donald Trump,United States
9022.wav,Barack Obama,United States
9023.wav,Ronald Reagan,United States
9024.wav,FDR,United States
9025.wav,Winston Churchill,United Kingdom
9026.wav,Donald Trump,United States
9027.wav,FDR,United States
9028.wav,Bernie Sanders,United States
9029.wav,Ayn Rand,United States
9030.wav,George Carlin,United States
9031.wav,Ayn Rand,United States
9032.wav,FDR,United States
9033.wav,Barack Obama,United States
9034.wav,Alec Guinness,United Kingdom
9035.wav,Barack Obama,United States
9036.wav,Barack Obama,United States
9037.wav,Barack Obama,United States
9038.wav,Bill Clinton,United States
9039.wav,Alec Guinness,United Kingdom
9040.wav,Bernie Sanders,United States
9041.wav,Bernie Sanders,United States
9042.wav,Winston Churchill,United Kingdom
9043.wav,Christopher Hitchens,United Kingdom
9044.wav,Ayn Rand,United States
9045.wav,Donald Trump,United States
9046.wav,Alec Guinness,United Kingdom
9047.wav,Barack Obama,United States
9048.wav,Donald Trump,United States
9049.wav,Barack Obama,United States
9050.wav,Martin Luther King,United States
9051.wav,Donald Trump,United States
9052.wav,Adam Driver,United States
9053.wav,Alec Guinness,United Kingdom
9054.wav,Alec Guinness,United Kingdom
9055.wav,Bernie Sanders,United States
9056.wav,Donald Trump,United States
9057.wav,Alexandria Ocasio-Cortez,United States
9058.wav,Arnold Schwarzenegger,United States (Austrian-born)
9059.wav,Donald Trump,United States
9060.wav,Martin Luther King,United States
9061.wav,Jimmy Carter,United States
9062.wav,Boris Johnson,United Kingdom
9063.wav,Bernie Sanders,United States
9064.wav,Ayn Rand,United States
9065.wav,Malcolm X,United States
9066.wav,JFK,United States
9067.wav,Mark Zuckerberg,United States
9068.wav,Dwight Eisenhower,United States
9069.wav,Arnold Schwarzenegger,United States (Austrian-born)
9070.wav,Alec Guinness,United Kingdom
9071.wav,Barack Obama,United States
9072.wav,Barack Obama,United States
9073.wav,Martin Luther King,United States
9074.wav,Bernie Sanders,United States
9075.wav,Nick Offerman,United States
9076.wav,Louis Farrakhan,United States
9077.wav,Barack Obama,United States
9078.wav,Alec Guinness,United Kingdom
9079.wav,Donald Trump,United States
9080.wav,Donald Trump,United States
9081.wav,Nelson Mandela,South Africa
9082.wav,Arnold Schwarzenegger,United States (Austrian-born)
9083.wav,Louis Farrakhan,United States
9084.wav,Ayn Rand,United States
9085.wav,Christopher Hitchens,United Kingdom
9086.wav,Bernie Sanders,United States
9087.wav,Harry Truman,United States
9088.wav,Barack Obama,United States
9089.wav,Ayn Rand,United States
9090.wav,Bill Burr,United States
9091.wav,Barack Obama,United States
9092.wav,Mark Zuckerberg,United States
9093.wav,Barack Obama,United States
9094.wav,Bill Clinton,United States
9095.wav,Winston Churchill,United Kingdom
9096.wav,Alec Guinness,United Kingdom
9097.wav,Bernie Sanders,United States
9098.wav,Bill Clinton,United States
9099.wav,Alec Guinness,United Kingdom
9100.wav,Barack Obama,United States
9101.wav,Bill Clinton,United States
9102.wav,Ayn Rand,United States
9103.wav,Barack Obama,United States
9104.wav,Nelson Mandela,South Africa
9105.wav,Boris Johnson,United Kingdom
9106.wav,Lyndon Johnson,United States
9107.wav,Alexandria Ocasio-Cortez,United States
9108.wav,Ayn Rand,United States
9109.wav,Barack Obama,United States
9110.wav,Bernie Sanders,United States
9111.wav,Bill Clinton,United States
9112.wav,Donald Trump,United States
9113.wav,Bernie Sanders,United States
9114.wav,Barack Obama,United States
9115.wav,Ronald Reagan,United States
9116.wav,Bernie Sanders,United States
9117.wav,Christopher Hitchens,United Kingdom
9118.wav,Ronald Reagan,United States
9119.wav,Bill Clinton,United States
9120.wav,Donald Trump,United States
9121.wav,Donald Trump,United States
9122.wav,Christopher Hitchens,United Kingdom
9123.wav,Boris Johnson,United Kingdom
9124.wav,Christopher Hitchens,United Kingdom
9125.wav,Donald Trump,United States
9126.wav,Barack Obama,United States
9127.wav,Ayn Rand,United States
9128.wav,Donald Trump,United States
9129.wav,Barack Obama,United States
9130.wav,Orson Welles,United States
9131.wav,Milton Friedman,United States
9132.wav,Donald Trump,United States
9133.wav,Ronald Reagan,United States
9134.wav,Winston Churchill,United Kingdom
9135.wav,Louis Farrakhan,United States
9136.wav,Barack Obama,United States
9137.wav,Barack Obama,United States
9138.wav,George Carlin,United States
9139.wav,Donald Trump,United States
9140.wav,Barack Obama,United States
9141.wav,Bernie Sanders,United States
9142.wav,Donald Trump,United States
9143.wav,Mark Zuckerberg,United States
9144.wav,Bernie Sanders,United States
9145.wav,Barack Obama,United States
9146.wav,Mark Zuckerberg,United States
9147.wav,Ronald Reagan,United States
9148.wav,Donald Trump,United States
9149.wav,Ayn Rand,United States
9150.wav,Bernie Sanders,United States
9151.wav,Winston Churchill,United Kingdom
9152.wav,Alec Guinness,United Kingdom
9153.wav,Ayn Rand,United States
9154.wav,Barack Obama,United States
9155.wav,Ayn Rand,United States
9156.wav,Ronald Reagan,United States
9157.wav,Donald Trump,United States
9158.wav,Alec Guinness,United Kingdom
9159.wav,Boris Johnson,United Kingdom
9160.wav,Barack Obama,United States
9161.wav,Arnold Schwarzenegger,United States (Austrian-born)
9162.wav,Alexandria Ocasio-Cortez,United States
9163.wav,Ayn Rand,United States
9164.wav,Alec Guinness,United Kingdom
9165.wav,Bill Clinton,United States
9166.wav,Richard Nixon,United States
9167.wav,Bernie Sanders,United States
9168.wav,Donald Trump,United States
9169.wav,Donald Trump,United States
9170.wav,Donald Trump,United States
9171.wav,Christopher Hitchens,United Kingdom
9172.wav,Bernie Sanders,United States
9173.wav,Milton Friedman,United States
9174.wav,Bill Clinton,United States
9175.wav,Christopher Hitchens,United Kingdom
9176.wav,Ayn Rand,United States
9177.wav,Barack Obama,United States
9178.wav,Bernie Sanders,United States
9179.wav,Alec Guinness,United Kingdom
9180.wav,Bill Clinton,United States
9181.wav,Bill Clinton,United States
9182.wav,Harry Truman,United States
9183.wav,Winston Churchill,United Kingdom
9184.wav,Bill Burr,United States
9185.wav,Frank Sinatra,United States
9186.wav,Alec Guinness,United Kingdom
9187.wav,Barack Obama,United States
9188.wav,Alexandria Ocasio-Cortez,United States
9189.wav,Ayn Rand,United States
9190.wav,Ayn Rand,United States
9191.wav,Winston Churchill,United Kingdom
9192.wav,Bill Clinton,United States
9193.wav,Bernie Sanders,United States
9194.wav,Alec Guinness,United Kingdom
9195.wav,Alexandria Ocasio-Cortez,United States
9196.wav,Alec Guinness,United Kingdom
9197.wav,Ronald Reagan,United States
9198.wav,Ronald Reagan,United States
9199.wav,Alec Guinness,United Kingdom
9200.wav,Christopher Hitchens,United Kingdom
9201.wav,Ronald Reagan,United States
9202.wav,Richard Nixon,United States
9203.wav,Alec Guinness,United Kingdom
9204.wav,Donald Trump,United States
9205.wav,Alec Guinness,United Kingdom
9206.wav,Donald Trump,United States
9207.wav,Donald Trump,United States
9208.wav,Jeff Goldblum,United States
9209.wav,FDR,United States
9210.wav,Ayn Rand,United States
9211.wav,Mark Zuckerberg,United States
9212.wav,Tucker Carlson,United States
9213.wav,Milton Friedman,United States
9214.wav,Winston Churchill,United Kingdom
9215.wav,Barack Obama,United States
9216.wav,Bernie Sanders,United States
9217.wav,Milton Friedman,United States
9218.wav,Alec Guinness,United Kingdom
9219.wav,Donald Trump,United States
9220.wav,Nelson Mandela,South Africa
9221.wav,Richard Nixon,United States
9222.wav,Donald Trump,United States
9223.wav,Donald Trump,United States
9224.wav,Alec Guinness,United Kingdom
9225.wav,Donald Trump,United States
9226.wav,George W. Bush,United States
9227.wav,Barack Obama,United States
9228.wav,Donald Trump,United States
9229.wav,Alec Guinness,United Kingdom
9230.wav,Barack Obama,United States
9231.wav,FDR,United States
9232.wav,Winston Churchill,United Kingdom
9233.wav,Alexandria Ocasio-Cortez,United States
9234.wav,Lyndon Johnson,United States
9235.wav,Alec Guinness,United Kingdom
9236.wav,FDR,United States
9237.wav,Kanye West,United States
9238.wav,Donald Trump,United States
9239.wav,Donald Trump,United States
9240.wav,Dave Chappelle,United States
9241.wav,John Cleese,United Kingdom
9242.wav,Barack Obama,United States
9243.wav,Alec Guinness,United Kingdom
9244.wav,Barack Obama,United States
9245.wav,Ayn Rand,United States
9246.wav,FDR,United States
9247.wav,Barack Obama,United States
9248.wav,Martin Luther King,United States
9249.wav,Donald Trump,United States
9250.wav,2Pac,United States
9251.wav,Donald Trump,United States
9252.wav,Alec Guinness,United Kingdom
9253.wav,Donald Trump,United States
9254.wav,Ayn Rand,United States
9255.wav,Nelson Mandela,South Africa
9256.wav,Barack Obama,United States
9257.wav,Bernie Sanders,United States
9258.wav,Alexandria Ocasio-Cortez,United States
9259.wav,Bernie Sanders,United States
9260.wav,Christopher Hitchens,United Kingdom
9261.wav,Bill Burr,United States
9262.wav,Barack Obama,United States
9263.wav,Bill Burr,United States
9264.wav,Louis Farrakhan,United States
9265.wav,Barack Obama,United States
9266.wav,Barack Obama,United States
9267.wav,Bernie Sanders,United States
9268.wav,Ronald Reagan,United States
9269.wav,Alec Guinness,United Kingdom
9270.wav,George Carlin,United States
9271.wav,Bernie Sanders,United States
9272.wav,Barack Obama,United States
9273.wav,Barack Obama,United States
9274.wav,Donald Trump,United States
9275.wav,Donald Trump,United States
9276.wav,Barack Obama,United States
9277.wav,Alexandria Ocasio-Cortez,United States
9278.wav,Barack Obama,United States
9279.wav,Alec Guinness,United Kingdom
9280.wav,Adam Driver,United States
9281.wav,Barack Obama,United States
9282.wav,Queen Elizabeth II,United Kingdom
9283.wav,Bernie Sanders,United States
9284.wav,Donald Trump,United States
9285.wav,Donald Trump,United States
9286.wav,Bernie Sanders,United States
9287.wav,Donald Trump,United States
9288.wav,Martin Luther King,United States
9289.wav,Barack Obama,United States
9290.wav,Nelson Mandela,South Africa
9291.wav,Milton Friedman,United States
9292.wav,John Cleese,United Kingdom
9293.wav,Donald Trump,United States
9294.wav,Alec Guinness,United Kingdom
9295.wav,Boris Johnson,United Kingdom
9296.wav,Alec Guinness,United Kingdom
9297.wav,Donald Trump,United States
9298.wav,Christopher Hitchens,United Kingdom
9299.wav,Donald Trump,United States
9300.wav,Dwight Eisenhower,United States
9301.wav,Bill Clinton,United States
9302.wav,Ayn Rand,United States
9303.wav,Bernie Sanders,United States
9304.wav,Gilbert Gottfried,United States
9305.wav,Bill Clinton,United States
9306.wav,Alan Watts,United Kingdom
9307.wav,Donald Trump,United States
9308.wav,Barack Obama,United States
9309.wav,Bill Clinton,United States
9310.wav,Bernie Sanders,United States
9311.wav,Donald Trump,United States
9312.wav,Bernie Sanders,United States
9313.wav,Barack Obama,United States
9314.wav,George Carlin,United States
9315.wav,Donald Trump,United States
9316.wav,Boris Johnson,United Kingdom
9317.wav,Ronald Reagan,United States
9318.wav,Alec Guinness,United Kingdom
9319.wav,Alec Guinness,United Kingdom
9320.wav,Barack Obama,United States
9321.wav,Donald Trump,United States
9322.wav,Mark Zuckerberg,United States
9323.wav,Donald Trump,United States
9324.wav,Bill Clinton,United States
9325.wav,Barack Obama,United States
9326.wav,Alec Guinness,United Kingdom
9327.wav,Winston Churchill,United Kingdom
9328.wav,Ronald Reagan,United States
9329.wav,Barack Obama,United States
9330.wav,Arnold Schwarzenegger,United States (Austrian-born)
9331.wav,Bob Ross,United States
9332.wav,Barack Obama,United States
9333.wav,Martin Luther King,United States
9334.wav,Donald Trump,United States
9335.wav,Jeff Goldblum,United States
9336.wav,Barack Obama,United States
9337.wav,Barack Obama,United States
9338.wav,Bill Clinton,United States
9339.wav,Louis Farrakhan,United States
9340.wav,Bill Clinton,United States
9341.wav,Alec Guinness,United Kingdom
9342.wav,Donald Trump,United States
9343.wav,Donald Trump,United States
9344.wav,Alec Guinness,United Kingdom
9345.wav,Jeff Goldblum,United States
9346.wav,Alec Guinness,United Kingdom
9347.wav,JFK,United States
9348.wav,Winston Churchill,United Kingdom
9349.wav,Donald Trump,United States
9350.wav,George Carlin,United States
9351.wav,Adam Driver,United States
9352.wav,Bill Clinton,United States
9353.wav,Christopher Hitchens,United Kingdom
9354.wav,Bill Clinton,United States
9355.wav,Barack Obama,United States
9356.wav,Alexandria Ocasio-Cortez,United States
9357.wav,Alexandria Ocasio-Cortez,United States
9358.wav,Donald Trump,United States
9359.wav,Barack Obama,United States
9360.wav,Donald Trump,United States
9361.wav,Barack Obama,United States
9362.wav,Donald Trump,United States
9363.wav,Bill Clinton,United States
9364.wav,Nelson Mandela,South Africa
9365.wav,Ronald Reagan,United States
9366.wav,Christopher Hitchens,United Kingdom
9367.wav,Donald Trump,United States
9368.wav,Mark Zuckerberg,United States
9369.wav,Bernie Sanders,United States
9370.wav,Winston Churchill,United Kingdom
